state,date,cases,cases_avg,deaths,deaths_avg
New Hampshire,6/19/21,0,26.57,0,0.88
New Hampshire,6/20/21,0,26.57,0,0.88
New Hampshire,6/21/21,75,26.57,0,0.88
New Hampshire,6/22/21,19,24.29,1,0.57
New Hampshire,6/23/21,18,24.29,1,0.63
New Hampshire,6/24/21,26,23.86,0,0.63
New Hampshire,6/25/21,11,21.29,2,0.57
New Hampshire,6/26/21,0,21.29,0,0.57
New Hampshire,6/27/21,0,21.29,0,0.57
New Hampshire,6/28/21,52,18,0,0.57
New Hampshire,6/29/21,26,19,0,0.57
New Hampshire,6/30/21,23,19.71,1,0.43
New Hampshire,7/1/21,23,19.29,0,0.43
New Hampshire,7/2/21,28,21.71,0,0.43
New Hampshire,7/3/21,0,21.71,0,0.43
New Hampshire,7/4/21,0,21.71,0,0.43
New Hampshire,7/5/21,0,21.71,0,0.43
New Hampshire,7/6/21,71,20.71,1,0.18
New Hampshire,7/7/21,26,21.14,1,0.29
New Hampshire,7/8/21,33,22.57,0,0.29
New Hampshire,7/9/21,23,21.86,1,0.33
New Hampshire,7/10/21,0,21.86,0,0.33
New Hampshire,7/11/21,0,21.86,0,0.33
New Hampshire,7/12/21,62,21.5,0,0.33
New Hampshire,7/13/21,30,24.86,6,1.14
New Hampshire,7/14/21,40,26.86,0,1.14
New Hampshire,7/15/21,35,27.14,0,1.14
New Hampshire,7/16/21,32,28.43,0,1.14
New Hampshire,7/17/21,0,28.43,0,1.14
New Hampshire,7/18/21,0,28.43,0,1.14
New Hampshire,7/19/21,59,28,1,0.7
New Hampshire,7/20/21,59,32.14,2,0.43
New Hampshire,7/21/21,47,33.14,0,0.43
New Hampshire,7/22/21,34,33,1,0.44
New Hampshire,7/23/21,46,35,0,0.44
New Hampshire,7/24/21,0,35,0,0.44
New Hampshire,7/25/21,0,35,0,0.44
New Hampshire,7/26/21,134,45.71,0,0.44
New Hampshire,7/27/21,112,53.29,1,0.29
New Hampshire,7/28/21,67,56.14,0,0.29
New Hampshire,7/29/21,89,64,1,0.29
New Hampshire,7/30/21,103,72.14,0,0.29
New Hampshire,7/31/21,0,72.14,0,0.29
New Hampshire,8/1/21,0,72.14,0,0.29
New Hampshire,8/2/21,329,100,0,0.29
New Hampshire,8/3/21,169,108.14,1,0.29
New Hampshire,8/4/21,122,116,1,0.38
New Hampshire,8/5/21,228,135.86,0,0.38
New Hampshire,8/6/21,157,143.57,0,0.38
New Hampshire,8/7/21,0,143.57,0,0.38
New Hampshire,8/8/21,0,143.57,0,0.38
New Hampshire,8/9/21,455,161.57,0,0.38
New Hampshire,8/10/21,88,150,2,0.43
New Hampshire,8/11/21,148,153.71,2,0.57
New Hampshire,8/12/21,306,164.86,1,0.63
New Hampshire,8/13/21,242,177,1,0.67
New Hampshire,8/14/21,0,177,0,0.67
New Hampshire,8/15/21,0,177,0,0.67
New Hampshire,8/16/21,561,192.14,0,0.67
New Hampshire,8/17/21,271,218.29,1,0.71
New Hampshire,8/18/21,256,233.71,0,0.71
New Hampshire,8/19/21,274,229.14,1,0.43
New Hampshire,8/20/21,308,238.57,0,0.43
New Hampshire,8/21/21,0,238.57,0,0.43
New Hampshire,8/22/21,0,238.57,0,0.43
New Hampshire,8/23/21,731,262.86,5,0.7
New Hampshire,8/24/21,287,265.14,3,1.29
New Hampshire,8/25/21,294,270.57,3,1.5
New Hampshire,8/26/21,322,277.43,2,1.86
New Hampshire,8/27/21,320,279.14,5,2.25
New Hampshire,8/28/21,0,279.14,0,2.25
New Hampshire,8/29/21,0,279.14,0,2.25
New Hampshire,8/30/21,949,310.29,1,2
New Hampshire,8/31/21,215,300,1,1.71
New Hampshire,9/1/21,332,305.43,3,1.71
New Hampshire,9/2/21,298,302,1,1.57
New Hampshire,9/3/21,394,312.57,5,1.57
New Hampshire,9/4/21,0,312.57,0,1.57
New Hampshire,9/5/21,0,312.57,0,1.57
New Hampshire,9/6/21,0,312.57,0,1.57
New Hampshire,9/7/21,1003,289.57,4,1.86
New Hampshire,9/8/21,540,319.29,1,1.57
New Hampshire,9/9/21,523,351.43,5,2.14
New Hampshire,9/10/21,332,342.57,5,2.14
New Hampshire,9/11/21,0,342.57,0,2.14
New Hampshire,9/12/21,0,342.57,0,2.14
New Hampshire,9/13/21,1215,361.3,2,1.7
New Hampshire,9/14/21,421,433,5,2.57
New Hampshire,9/15/21,544,433.57,4,3
New Hampshire,9/16/21,612,446.29,0,3
New Hampshire,9/17/21,419,458.71,5,2.29
New Hampshire,9/18/21,0,458.71,0,2.29
New Hampshire,9/19/21,0,458.71,0,2.29
New Hampshire,9/20/21,1079,439.29,1,2.14
New Hampshire,9/21/21,211,409.29,4,2
New Hampshire,9/22/21,345,380.86,4,2
New Hampshire,9/23/21,753,401,3,2.13
New Hampshire,9/24/21,744,447.43,3,2.14
New Hampshire,9/25/21,0,447.43,0,2.14
New Hampshire,9/26/21,0,447.43,0,2.14
New Hampshire,9/27/21,1252,472.14,4,2.57
New Hampshire,9/28/21,362,493.71,1,2.14
New Hampshire,9/29/21,652,537.57,2,1.86
New Hampshire,9/30/21,548,508.29,2,1.71
New Hampshire,10/1/21,495,472.71,0,1.71
New Hampshire,10/2/21,0,472.71,0,1.71
New Hampshire,10/3/21,0,472.71,0,1.71
New Hampshire,10/4/21,1291,478.29,4,1.29
New Hampshire,10/5/21,396,483.14,5,1.86
New Hampshire,10/6/21,484,459.14,3,2
New Hampshire,10/7/21,628,470.57,4,2.29
New Hampshire,10/8/21,646,492.14,0,2.29
New Hampshire,10/9/21,0,492.14,0,2.29
New Hampshire,10/10/21,0,492.14,0,2.29
New Hampshire,10/11/21,1535,527,2,2
New Hampshire,10/12/21,486,539.86,10,2.71
New Hampshire,10/13/21,544,548.43,2,2.57
New Hampshire,10/14/21,648,551.29,5,2.71
New Hampshire,10/15/21,626,548.43,4,2.88
New Hampshire,10/16/21,0,548.43,0,2.88
New Hampshire,10/17/21,0,548.43,0,2.88
New Hampshire,10/18/21,1616,560,4,3.57
New Hampshire,10/19/21,377,544.43,8,3.29
New Hampshire,10/20/21,575,548.86,5,3.71
New Hampshire,10/21/21,640,547.71,2,3.29
New Hampshire,10/22/21,535,534.71,4,3.29
New Hampshire,10/23/21,0,534.71,0,3.29
New Hampshire,10/24/21,0,534.71,0,3.29
New Hampshire,10/25/21,651,396.86,0,3.29
New Hampshire,10/26/21,0,396.86,0,3.29
New Hampshire,10/27/21,0,396.86,1,1
New Hampshire,10/28/21,0,396.86,0,1
New Hampshire,10/29/21,2076,396.86,21,3.14
New Hampshire,10/30/21,0,396.86,0,3.14
New Hampshire,10/31/21,0,396.86,0,3.14
New Hampshire,11/1/21,2258,396.86,3,2.5
New Hampshire,11/2/21,381,397.43,4,2.64
New Hampshire,11/3/21,622,404.14,9,5.29
New Hampshire,11/4/21,733,417.43,11,6
New Hampshire,11/5/21,813,457.14,5,4.57
New Hampshire,11/6/21,0,457.14,0,4.57
New Hampshire,11/7/21,0,457.14,0,4.57
New Hampshire,11/8/21,1993,648.86,2,4.43
New Hampshire,11/9/21,390,650.14,14,5.86
New Hampshire,11/10/21,762,670.14,4,5.14
New Hampshire,11/11/21,0,670.14,0,5.14
New Hampshire,11/12/21,2157,757.43,5,3.57
New Hampshire,11/13/21,0,757.43,0,3.57
New Hampshire,11/14/21,0,757.43,0,3.57
New Hampshire,11/15/21,2208,788.14,8,4.43
New Hampshire,11/16/21,818,849.29,9,3.71
New Hampshire,11/17/21,1066,892.71,9,4.43
New Hampshire,11/18/21,1109,919.75,8,4.88
New Hampshire,11/19/21,986,883.86,6,5.71
New Hampshire,11/20/21,0,883.86,0,5.71
New Hampshire,11/21/21,0,883.86,0,5.71
New Hampshire,11/22/21,3121,1014.29,10,6
New Hampshire,11/23/21,645,989.57,6,5.57
New Hampshire,11/24/21,1132,999,5,5
New Hampshire,11/25/21,0,999,0,5
New Hampshire,11/26/21,0,999,0,5
New Hampshire,11/27/21,0,999,0,5
New Hampshire,11/28/21,0,999,0,5
New Hampshire,11/29/21,4576,907.57,11,3.14
New Hampshire,11/30/21,957,952.14,22,5.43
New Hampshire,12/1/21,1339,981.71,9,6
New Hampshire,12/2/21,1378,1031.25,7,6.13
New Hampshire,12/3/21,1613,1095.89,7,6.22
New Hampshire,12/4/21,0,1095.89,0,6.22
New Hampshire,12/5/21,0,1095.89,0,6.22
New Hampshire,12/6/21,3645,1276,5,7.14
New Hampshire,12/7/21,861,1262.29,13,5.86
New Hampshire,12/8/21,1458,1279.29,11,6.14
New Hampshire,12/9/21,1551,1304,5,5.86
New Hampshire,12/10/21,1367,1268.86,8,6
New Hampshire,12/11/21,0,1268.86,0,6
New Hampshire,12/12/21,0,1268.86,0,6
New Hampshire,12/13/21,3643,1268.57,7,6.29
New Hampshire,12/14/21,868,1269.57,22,7.57
New Hampshire,12/15/21,1271,1242.86,7,7
New Hampshire,12/16/21,1422,1224.43,11,7.86
New Hampshire,12/17/21,1396,1228.57,8,7.86
New Hampshire,12/18/21,0,1228.57,0,7.86
New Hampshire,12/19/21,0,1228.57,0,7.86
New Hampshire,12/20/21,3622,1225.57,7,7.86
New Hampshire,12/21/21,662,1196.14,25,8.29
New Hampshire,12/22/21,1304,1200.86,7,8.29
New Hampshire,12/23/21,1343,1189.57,2,7
New Hampshire,12/24/21,0,1189.57,0,7
New Hampshire,12/25/21,0,1189.57,0,7
New Hampshire,12/26/21,0,1189.57,0,7
New Hampshire,12/27/21,4483,1113.14,30,9.14
New Hampshire,12/28/21,534,1094.86,28,9.57
New Hampshire,12/29/21,1652,1144.57,15,10.71
New Hampshire,12/30/21,2011,1240,11,12
New Hampshire,12/31/21,0,1240,0,12
New Hampshire,1/1/22,0,1240,0,12
New Hampshire,1/2/22,0,1240,0,12
New Hampshire,1/3/22,5082,1325.57,12,9.43
New Hampshire,1/4/22,1148,1413.29,31,9.86
New Hampshire,1/5/22,3176,1631,9,9
New Hampshire,1/6/22,3879,1897.86,4,8
New Hampshire,1/7/22,2620,1988.13,2,7.25
New Hampshire,1/8/22,0,1988.13,0,7.25
New Hampshire,1/9/22,0,1988.13,0,7.25
New Hampshire,1/10/22,9027,2835.71,8,7.71
New Hampshire,1/11/22,2533,3033.57,5,4
New Hampshire,1/12/22,3241,3042.86,0,4
New Hampshire,1/13/22,4135,3079.43,19,4.86
New Hampshire,1/14/22,2390,3046.57,28,8.57
New Hampshire,1/15/22,0,3046.57,0,8.57
New Hampshire,1/16/22,0,3046.57,0,8.57
New Hampshire,1/17/22,0,3046.57,0,8.57
New Hampshire,1/18/22,14683,3492.71,6,7.57
New Hampshire,1/19/22,860,3152.57,24,9.63
New Hampshire,1/20/22,3274,3029.57,14,10.29
New Hampshire,1/21/22,3078,3127.86,12,8
New Hampshire,1/22/22,0,3127.86,0,8
New Hampshire,1/23/22,0,3127.86,0,8
New Hampshire,1/24/22,7347,2924.2,10,6.6
New Hampshire,1/25/22,860,2202.71,25,12.14
New Hampshire,1/26/22,1800,2337,3,9.14
New Hampshire,1/27/22,2263,2192.57,20,10
New Hampshire,1/28/22,2429,2099.86,12,10
New Hampshire,1/29/22,0,2099.86,0,10
New Hampshire,1/30/22,0,2099.86,0,10
New Hampshire,1/31/22,4364,1673.71,4,9.14
New Hampshire,2/1/22,499,1622.14,14,7.57
New Hampshire,2/2/22,1336,1555.86,9,8.43
New Hampshire,2/3/22,1151,1397,7,6.57
New Hampshire,2/4/22,1458,1258.29,7,5.86
New Hampshire,2/5/22,0,1258.29,0,5.86
New Hampshire,2/6/22,0,1258.29,0,5.86
New Hampshire,2/7/22,2880,1046.29,14,7.29
New Hampshire,2/8/22,387,1030.29,10,6.71
New Hampshire,2/9/22,1296,1024.57,14,7.43
New Hampshire,2/10/22,1157,1025.43,4,7
New Hampshire,2/11/22,1171,984.43,6,6.86
New Hampshire,2/12/22,0,984.43,0,6.86
New Hampshire,2/13/22,0,984.43,0,6.86
New Hampshire,2/14/22,0,984.43,0,6.86
New Hampshire,2/15/22,2892,930.86,22,6.57
New Hampshire,2/16/22,457,811,10,6
New Hampshire,2/17/22,647,738.14,0,6
New Hampshire,2/18/22,1510,786.57,7,5.57
New Hampshire,2/19/22,0,786.57,0,5.57
New Hampshire,2/20/22,0,786.57,0,5.57
New Hampshire,2/21/22,0,786.57,0,5.57
New Hampshire,2/22/22,0,786.57,0,5.57
New Hampshire,2/23/22,2004,594.43,35,6
New Hampshire,2/24/22,1169,669,2,5.5
New Hampshire,2/25/22,859,576,3,5.71
New Hampshire,2/26/22,0,576,0,5.71
New Hampshire,2/27/22,0,576,0,5.71
New Hampshire,2/28/22,633,466.5,4,4.4
New Hampshire,3/1/22,264,448.09,10,4.91
New Hampshire,3/2/22,182,443.86,9,4
New Hampshire,3/3/22,185,303.29,2,4
New Hampshire,3/4/22,220,212,4,4.14
New Hampshire,3/5/22,0,212,0,4.14
New Hampshire,3/6/22,0,212,0,4.14
New Hampshire,3/7/22,438,184.14,1,3.71
New Hampshire,3/8/22,98,160.43,5,3
New Hampshire,3/9/22,124,152.14,0,3
New Hampshire,3/10/22,126,143.71,6,2.29
New Hampshire,3/11/22,186,138.86,1,1.86
New Hampshire,3/12/22,0,138.86,0,1.86
New Hampshire,3/13/22,0,138.86,0,1.86
New Hampshire,3/14/22,326,122.86,2,2
New Hampshire,3/15/22,39,114.43,7,2.29
New Hampshire,3/16/22,142,117,4,2.5
New Hampshire,3/17/22,107,114.29,3,2.43
New Hampshire,3/18/22,142,108,3,2.71
New Hampshire,3/19/22,0,108,0,2.71
New Hampshire,3/20/22,0,108,0,2.71
New Hampshire,3/21/22,367,113.86,2,2.71
New Hampshire,3/22/22,77,119.29,6,2.57
New Hampshire,3/23/22,149,120.29,1,2.14
New Hampshire,3/24/22,153,126.86,2,2
New Hampshire,3/25/22,90,119.43,0,2
New Hampshire,3/26/22,0,119.43,0,2
New Hampshire,3/27/22,0,119.43,0,2
New Hampshire,3/28/22,404,124.71,2,1.57
New Hampshire,3/29/22,72,124,4,1.29
New Hampshire,3/30/22,130,121.29,1,1.29
New Hampshire,3/31/22,158,122,0,1.29
New Hampshire,4/1/22,137,128.71,0,1.29
New Hampshire,4/2/22,0,128.71,0,1.29
New Hampshire,4/3/22,0,128.71,0,1.29
New Hampshire,4/4/22,332,118.43,0,1.29
New Hampshire,4/5/22,124,125.86,3,0.57
New Hampshire,4/6/22,134,126.43,2,0.71
New Hampshire,4/7/22,204,133,0,0.71
New Hampshire,4/8/22,283,153.86,1,0.67
New Hampshire,4/9/22,0,153.86,0,0.67
New Hampshire,4/10/22,0,153.86,0,0.67
New Hampshire,4/11/22,610,193.57,1,0.58
New Hampshire,4/12/22,138,195.57,4,1.14
New Hampshire,4/13/22,290,217.86,0,1.14
New Hampshire,4/14/22,326,235.29,1,0.88
New Hampshire,4/15/22,292,236.57,0,0.88
New Hampshire,4/16/22,0,236.57,0,0.88
New Hampshire,4/17/22,0,236.57,0,0.88
New Hampshire,4/18/22,782,261.14,1,0.86
New Hampshire,4/19/22,176,266.57,6,1.14
New Hampshire,4/20/22,355,275.86,1,1.13
New Hampshire,4/21/22,379,283.43,0,1.13
New Hampshire,4/22/22,425,302.43,3,1.38
New Hampshire,4/23/22,0,302.43,0,1.38
New Hampshire,4/24/22,0,302.43,0,1.38
New Hampshire,4/25/22,918,321.86,0,1.38
New Hampshire,4/26/22,207,326.29,2,0.86
New Jersey,3/4/20,1,0.14,0,0
New Jersey,3/5/20,1,0.29,0,0
New Jersey,3/6/20,2,0.57,0,0
New Jersey,3/7/20,0,0.57,0,0
New Jersey,3/8/20,2,0.86,0,0
New Jersey,3/9/20,5,1.57,0,0
New Jersey,3/10/20,4,2.14,1,0.14
New Jersey,3/11/20,8,3.14,0,0.14
New Jersey,3/12/20,6,3.86,0,0.14
New Jersey,3/13/20,21,6.57,0,0.14
New Jersey,3/14/20,25,8.88,1,0.18
New Jersey,3/15/20,23,13.14,0,0.18
New Jersey,3/16/20,78,23.57,1,0.23
New Jersey,3/17/20,92,36.14,0,0.23
New Jersey,3/18/20,159,57.71,2,0.5
New Jersey,3/19/20,308,100.86,4,0.89
New Jersey,3/20/20,161,120.86,2,1
New Jersey,3/21/20,440,180.14,5,2
New Jersey,3/22/20,578,259.43,4,2.25
New Jersey,3/23/20,930,381.14,7,3.43
New Jersey,3/24/20,831,486.71,17,5.13
New Jersey,3/25/20,727,567.86,18,8.14
New Jersey,3/26/20,2474,877.29,20,10.43
New Jersey,3/27/20,1949,1132.71,26,13.86
New Jersey,3/28/20,2299,1398.29,32,17.71
New Jersey,3/29/20,2262,1638.86,21,20.14
New Jersey,3/30/20,3250,1970.29,38,24.57
New Jersey,3/31/20,2060,2145.86,68,31.86
New Jersey,4/1/20,3559,2550.43,88,41.86
New Jersey,4/2/20,3335,2673.43,184,65.29
New Jersey,4/3/20,4305,3010,108,77
New Jersey,4/4/20,4229,3285.71,200,101
New Jersey,4/5/20,3381,3445.57,70,108
New Jersey,4/6/20,3585,3493.43,88,115.14
New Jersey,4/7/20,3326,3674.29,227,137.86
New Jersey,4/8/20,3021,3597.43,272,164.14
New Jersey,4/9/20,3590,3633.86,196,165.86
New Jersey,4/10/20,3561,3527.57,232,183.57
New Jersey,4/11/20,3563,3432.43,251,190.86
New Jersey,4/12/20,3699,3477.86,167,204.71
New Jersey,4/13/20,2734,3356.29,93,205.43
New Jersey,4/14/20,4240,3486.86,362,224.71
New Jersey,4/15/20,2206,3370.43,351,236
New Jersey,4/16/20,4287,3470,362,259.71
New Jersey,4/17/20,3150,3411.29,322,272.57
New Jersey,4/18/20,2953,3324.14,230,269.57
New Jersey,4/19/20,3881,3350.14,132,264.57
New Jersey,4/20/20,3505,3460.29,175,276.29
New Jersey,4/21/20,3581,3366.14,376,278.29
New Jersey,4/22/20,3478,3547.86,310,272.43
New Jersey,4/23/20,4124,3524.57,305,264.29
New Jersey,4/24/20,2207,3389.86,249,253.86
New Jersey,4/25/20,3327,3443.29,246,256.14
New Jersey,4/26/20,3515,3391,75,248
New Jersey,4/27/20,2150,3197.43,106,238.14
New Jersey,4/28/20,2668,3067,398,241.29
New Jersey,4/29/20,2408,2914.14,328,243.86
New Jersey,4/30/20,2388,2666.14,458,265.71
New Jersey,5/1/20,2538,2713.43,310,274.43
New Jersey,5/2/20,2527,2599.14,204,268.43
New Jersey,5/3/20,3027,2529.43,129,276.14
New Jersey,5/4/20,1525,2440.14,39,266.57
New Jersey,5/5/20,2324,2391,334,257.43
New Jersey,5/6/20,1297,2232.29,305,254.14
New Jersey,5/7/20,1745,2140.43,252,224.71
New Jersey,5/8/20,1819,2037.71,151,202
New Jersey,5/9/20,1631,1909.71,164,196.29
New Jersey,5/10/20,1447,1684,139,197.71
New Jersey,5/11/20,1413,1668,55,200
New Jersey,5/12/20,798,1450,198,180.57
New Jersey,5/13/20,817,1381.43,194,164.71
New Jersey,5/14/20,1144,1295.57,244,163.57
New Jersey,5/15/20,1201,1207.29,192,169.43
New Jersey,5/16/20,1184,1143.43,111,161.86
New Jersey,5/17/20,1245,1114.57,107,157.29
New Jersey,5/18/20,1705,1156.29,79,160.71
New Jersey,5/19/20,974,1181.43,151,154
New Jersey,5/20/20,1386,1262.71,161,149.29
New Jersey,5/21/20,1073,1252.57,96,128.14
New Jersey,5/22/20,1247,1259.14,142,121
New Jersey,5/23/20,385,1145,96,118.86
New Jersey,5/24/20,1050,1117.14,52,111
New Jersey,5/25/20,938,1007.57,11,101.29
New Jersey,5/26/20,672,964.43,47,86.43
New Jersey,5/27/20,864,889.86,148,84.57
New Jersey,5/28/20,1187,906.14,62,79.71
New Jersey,5/29/20,1029,875,130,78
New Jersey,5/30/20,764,929.14,103,79
New Jersey,5/31/20,837,898.71,64,80.71
New Jersey,6/1/20,473,832.29,23,82.43
New Jersey,6/2/20,627,825.86,49,82.71
New Jersey,6/3/20,523,777.14,110,77.29
New Jersey,6/4/20,462,673.57,90,81.29
New Jersey,6/5/20,806,641.71,79,74
New Jersey,6/6/20,557,612.14,57,67.43
New Jersey,6/7/20,271,531.29,70,68.29
New Jersey,6/8/20,333,511.29,38,70.43
New Jersey,6/9/20,299,464.43,89,76.14
New Jersey,6/10/20,550,468.29,74,71
New Jersey,6/11/20,470,469.43,66,67.57
New Jersey,6/12/20,348,404,46,62.86
New Jersey,6/13/20,441,387.43,100,69
New Jersey,6/14/20,276,388.14,36,64.14
New Jersey,6/15/20,222,372.29,51,66
New Jersey,6/16/20,323,375.71,51,60.57
New Jersey,6/17/20,277,336.71,42,56
New Jersey,6/18/20,404,327.29,31,51
New Jersey,6/19/20,389,333.14,35,49.43
New Jersey,6/20/20,338,318.43,22,38.29
New Jersey,6/21/20,308,323,13,35
New Jersey,6/22/20,273,330.29,25,31.29
New Jersey,6/23/20,319,329.71,54,31.71
New Jersey,6/24/20,158,312.71,46,32.29
New Jersey,6/25/20,2158,312.71,1877,32.29
New Jersey,6/26/20,388,310.43,42,33.86
New Jersey,6/27/20,289,296.14,34,33.71
New Jersey,6/28/20,309,292,27,34.43
New Jersey,6/29/20,90,260.86,17,35
New Jersey,6/30/20,395,278.29,43,37.57
New Jersey,7/1/20,261,270,43,36
New Jersey,7/2/20,430,308.86,29,33.57
New Jersey,7/3/20,386,308.57,57,35.71
New Jersey,7/4/20,291,308.86,25,34.43
New Jersey,7/5/20,369,317.43,22,33.71
New Jersey,7/6/20,209,334.43,18,33.86
New Jersey,7/7/20,267,316.14,52,35.14
New Jersey,7/8/20,252,314.86,142,49.29
New Jersey,7/9/20,231,286.43,25,48.71
New Jersey,7/10/20,358,282.43,31,45
New Jersey,7/11/20,331,288.14,46,48
New Jersey,7/12/20,339,283.86,0,48
New Jersey,7/13/20,224,286,35,47.29
New Jersey,7/14/20,393,304,22,43
New Jersey,7/15/20,390,323.71,52,30.14
New Jersey,7/16/20,223,322.57,31,31
New Jersey,7/17/20,50,278.57,19,29.29
New Jersey,7/18/20,263,268.86,15,24.86
New Jersey,7/19/20,-31,268.86,7,22.63
New Jersey,7/20/20,180,246.14,9,22.14
New Jersey,7/21/20,293,256,22,22.14
New Jersey,7/22/20,335,247.71,-30,22.14
New Jersey,7/23/20,242,226.57,23,18
New Jersey,7/24/20,458,260.14,35,18.57
New Jersey,7/25/20,513,326.29,11,17.43
New Jersey,7/26/20,505,360.86,11,16.86
New Jersey,7/27/20,449,399.29,17,18.29
New Jersey,7/28/20,483,426.43,21,20
New Jersey,7/29/20,426,439.43,-27,20
New Jersey,7/30/20,204,434,11,18.43
New Jersey,7/31/20,690,467.14,10,16.57
New Jersey,8/1/20,369,446.57,11,13.14
New Jersey,8/2/20,321,420.29,6,12.43
New Jersey,8/3/20,264,393.86,10,12.29
New Jersey,8/4/20,356,375.71,11,11.43
New Jersey,8/5/20,335,362.71,-15,11.43
New Jersey,8/6/20,374,387,7,9.43
New Jersey,8/7/20,360,339.86,11,9.43
New Jersey,8/8/20,368,339.71,9,9.29
New Jersey,8/9/20,344,343,5,8.43
New Jersey,8/10/20,258,342.14,4,8.14
New Jersey,8/11/20,444,354.71,12,8.43
New Jersey,8/12/20,449,371,-5,8.43
New Jersey,8/13/20,656,411.29,8,8
New Jersey,8/14/20,570,441.29,10,8.43
New Jersey,8/15/20,278,428.43,7,7.86
New Jersey,8/16/20,13,381.14,2,6.86
New Jersey,8/17/20,312,388.86,4,6.71
New Jersey,8/18/20,331,372.71,9,7.43
New Jersey,8/19/20,319,354.14,1,5.86
New Jersey,8/20/20,100,274.71,6,5.57
New Jersey,8/21/20,290,234.71,9,5.43
New Jersey,8/22/20,529,270.57,2,4.71
New Jersey,8/23/20,148,289.86,3,4.86
New Jersey,8/24/20,225,277.43,0,4.86
New Jersey,8/25/20,302,273.29,7,4
New Jersey,8/26/20,236,261.43,-39,4
New Jersey,8/27/20,307,291,7,4.86
New Jersey,8/28/20,358,300.71,9,5.29
New Jersey,8/29/20,349,275,3,4.43
New Jersey,8/30/20,291,295.43,4,4.71
New Jersey,8/31/20,349,313.14,8,5.43
New Jersey,9/1/20,330,317.14,5,5.38
New Jersey,9/2/20,308,327.43,14,7.14
New Jersey,9/3/20,378,337.57,7,7.14
New Jersey,9/4/20,449,350.57,7,6.86
New Jersey,9/5/20,325,347.14,7,7.43
New Jersey,9/6/20,311,350,4,7.43
New Jersey,9/7/20,332,347.57,2,6.57
New Jersey,9/8/20,277,340,5,6.57
New Jersey,9/9/20,329,343,13,6.43
New Jersey,9/10/20,424,349.57,5,6.14
New Jersey,9/11/20,474,353.14,9,6.43
New Jersey,9/12/20,449,370.86,4,6
New Jersey,9/13/20,297,368.86,4,6
New Jersey,9/14/20,334,369.14,3,6.14
New Jersey,9/15/20,436,391.86,9,6.71
New Jersey,9/16/20,390,400.57,11,6.43
New Jersey,9/17/20,569,421.29,3,6.14
New Jersey,9/18/20,487,423.14,4,5.43
New Jersey,9/19/20,461,424.86,3,5.29
New Jersey,9/20/20,453,447.14,3,5.14
New Jersey,9/21/20,392,455.43,2,5
New Jersey,9/22/20,426,454,7,4.71
New Jersey,9/23/20,408,456.57,6,4
New Jersey,9/24/20,564,455.86,9,4.86
New Jersey,9/25/20,548,464.57,6,5.14
New Jersey,9/26/20,750,505.86,6,5.57
New Jersey,9/27/20,698,540.86,3,5.57
New Jersey,9/28/20,559,564.71,1,5.43
New Jersey,9/29/20,456,569,10,5.86
New Jersey,9/30/20,708,611.86,5,5.71
New Jersey,10/1/20,614,619,5,5.14
New Jersey,10/2/20,740,646.43,4,4.86
New Jersey,10/3/20,947,674.57,4,4.57
New Jersey,10/4/20,626,664.29,1,4.29
New Jersey,10/5/20,511,657.43,2,4.43
New Jersey,10/6/20,629,682.14,9,4.29
New Jersey,10/7/20,509,653.71,5,4.29
New Jersey,10/8/20,1298,751.43,9,4.86
New Jersey,10/9/20,865,769.29,3,4.71
New Jersey,10/10/20,864,757.43,7,5.14
New Jersey,10/11/20,751,775.29,3,5.43
New Jersey,10/12/20,469,769.29,1,5.29
New Jersey,10/13/20,988,820.57,7,5
New Jersey,10/14/20,939,882,9,5.57
New Jersey,10/15/20,971,835.29,6,5.14
New Jersey,10/16/20,810,827.43,5,5.43
New Jersey,10/17/20,934,837.43,2,4.71
New Jersey,10/18/20,1275,912.29,7,5.29
New Jersey,10/19/20,1192,1015.57,3,5.57
New Jersey,10/20/20,988,1015.57,13,6.43
New Jersey,10/21/20,1030,1028.57,18,7.71
New Jersey,10/22/20,1162,1055.86,18,9.43
New Jersey,10/23/20,1045,1089.43,10,10.14
New Jersey,10/24/20,1909,1228.71,8,11
New Jersey,10/25/20,1129,1207.86,4,10.57
New Jersey,10/26/20,1216,1211.29,7,11.14
New Jersey,10/27/20,1647,1305.43,14,11.29
New Jersey,10/28/20,1670,1396.86,18,11.29
New Jersey,10/29/20,1550,1452.29,8,9.86
New Jersey,10/30/20,1976,1585.29,7,9.43
New Jersey,10/31/20,1363,1507.29,11,9.86
New Jersey,11/1/20,1743,1595,4,9.86
New Jersey,11/2/20,1368,1616.71,3,9.29
New Jersey,11/3/20,1824,1642,14,9.29
New Jersey,11/4/20,2443,1752.43,20,9.57
New Jersey,11/5/20,1962,1811.29,12,10.14
New Jersey,11/6/20,2161,1837.71,13,11
New Jersey,11/7/20,3202,2100.43,9,10.71
New Jersey,11/8/20,2013,2139,4,10.71
New Jersey,11/9/20,2058,2237.57,11,11.86
New Jersey,11/10/20,3777,2516.57,21,12.86
New Jersey,11/11/20,3065,2605.43,15,12.14
New Jersey,11/12/20,3492,2824,19,13.14
New Jersey,11/13/20,3397,3000.57,27,15.14
New Jersey,11/14/20,4353,3165,26,17.57
New Jersey,11/15/20,4538,3525.71,18,19.57
New Jersey,11/16/20,2219,3548.71,14,20
New Jersey,11/17/20,4026,3584.29,38,22.43
